Text,Code
González arremete contra Aznar por la forma de adjudicar la nueva telefonía,411
Guía de sus nuevas señorías,502
¿Qué inspira a los poetas?,502
Fuertes temblores del Nasdaq mientra Terra pierde el 60% de su valor en mes y medio,403
El juez Armengol preparó el 'sumario Brouard' en reuniones con Vera Barrionuevo y Menéndez,303
Gadafi acusa a España de 'matar seis toros cada día',107
"PARRICIDA DE MURCIA/ ""Maté a mis padres para tener una nueva experiencia pero los quería muchisimo""",605
Aznar dispuesto a ofrecer a CiU formar parte de su gobierno,305
Villalonga ofrece renunciar a la vicepresidencia del BBVA,403
"El miedo a que estalle la ""burbuja tecnológica"" provoca fuertes caídas en todas las bolsas europeas",403
Hacienda decide investigar a todos los clubes de fúlbol de Primera y algunos de Segunda,605
"SUBASTAS/El Estado comptra por 2100000 pesetas la partitura original manuscrita del ""Cara al sol""",502
"Rudi eleva a ""símbolo"" la mayoría femenina en la Mesa del Congreso",503
EH se retira del Parlamento vasco y deja a Ibarretxe sin ningún aliado posible,303
El Reportaje de la Historia: La caída de Troya,502
Conde tendrá que pagar 500 millones de fianza y acudir todos los días a la Auciencia Nacional,605
Los grupos Pearson y Bertelsmann se unen para crear el mayor consorcio de TV de Europa,411
Una empresa privada descifra todos los elementos del genoma de un ser humano,504
El Parlamento de Zimbabue aprueba espropiar las fincas de los colonos blancos,302
15 presos españoles duermen fuera de prisión controlados por pulseras electrónicas,605
"El padre de Elián en Washington: ""Vengo a llevármelo""",504
El Consejo de Europa da el primer paso para la explusión de Rusia,107
La junta aprueba que Villalonga y su equipo se lleven 80000 millones,411
"TELEFONICA-BBVA/ Rebajan el nivel de su alianza la víspera de la junta de las ""stock-options""",403
BARCELONA/ El jefe del almacén del Museo Arqueológico detenido por robar más de 4000 piezas,502
"El correo de Maratón antes de morir: ""Hemos vencido""",502
El mundo de los muertos,502
La fantasía final de 'Odeim',605
EEUU y la UE advierten a Fujimori de que habrá represalias si hoy se produce fraude electoral,107
Una policía infiltrada en ETA,104
El Hitler negro echa de sus fincas a los colonos blancos en Zimbabue,302
CHINA/ Producirá transgénicos masivamente para alimentar a 270 millones de desnutridos,703
El PP dispuesto a sostener a Ibarretxe si el PNV pone fin al 'Pacto de Lizarra',303
"Berlusconi: ""Aznar es el líder indiscutido e indiscutible de centro derecha en Europa""",305
El Barça pierde (0-3) con el Mallorca y se coloca a cinco puntos del líder,502
España se clasifica para las semifinales de la Copa Davis tras vencer a Rusia,502
La inmunidad del Rey bloquea que España ratifique el Tribunal Penal Internacional,107
Cuando nazca el niño pasaré más tiempo con Cherie pero no dejaré de ser primer ministro,305
Júbilo en Perú al forzar Toledo a Fujimori a una segunda vuelta,305
"PNV/ Arzalluz acusa a la prensa de ""montar un '18 de julio' contra los vascos""",305
Angela Merkel eligida nueva líder de la CDU alemana,305
"Labordeta al Rey: ""Cuando bebo mucho Cariñena doy vivas a favor de la monarquía federal""",303
Fujimori a punto de ser proclamado vencedor por mayoría absoluta,305
REAL MADRID/ Sanz pagó por sus fichajes 4000 millones más de lo que dijo públicamente,605
Dirigentes de Unió a favor de entrar en el Gobierno de Aznar si reciben la oferta,305
González aboga por 'un debate de ideas' y cree 'elemental' que aprovechen las suyas,305
La agonía inédita de una gran poetisa suicida,502
Todas las notas de acceso a las carreras universitarias para el curso 2000-2001,506
Nueva caída del 316% del Nasdaq que arrastra a kas Bolsas Europeas,403
Bruselas augura dos años de crecimiento fuerte para la UE y mayor aún para España,404
La comunidad internacional presione a Fujimori para que haya segunda vuelta,107
Cuenta atrás en Miami,504
ATLÉTICO DE MADRID/ Los Gil vuelven a gestionar el club bajo control judicial,605
Aznar reclama elecciones en el País Vasco e Ibarretxe las descarta,305
FUTBOL/ Los jugadores del Atlético cambian de axtitud tras la vuelta de Gil y golean al Barça (3-0),502
Gutiérrez se despide de CCOO pidiendo unidad a la izquierda,701
Fujimori no logra la mayoría absoluta y habrá una segunda vuelta en Perú,305
El Nasdaq cae otro 7% al derrumbarse los valores tecnológicos,403
La UE expedienta a Polanco y Villalonga por repartirse los derechos del fútbol en TV,411
El PNV dice que 'Estella' sigue vigente pese a que HB se niega a pedir una tregua a ETA (#),605
El PP utiliza por primera vez en su mayoría absoluta para que el BNG no tenga grupo parlamentario propio,303
El Reportaje de la Historia: La muerte de Socrates,502
FUTBOL/Peligra la carrera de Ronaldo tras romperse la rodilla por tercera vez en cinco años,502
El Gobierno pide que la referencia para negociar los salarios sea el 21% cuando el IPC se sitía en el 29%,504
"La fiscalía Anticorrupción alega que Piqué tuvo una ""participación muy activa"" cuando Ercros vendió Ertoil",303
El Supremo permitirá a Polanco tomar nota de quiénes piden el indulto para Liaño,605
La familia desafía la orden del Gobierno y no entrega a Elián,504
Alejandro Magno conquista medio mundo en ocho años,502
POKEMON/El estreno de la película dispara la obesión  infantil por el fenómeno multimedia japonés,502
Rusia ratifica el mayor acuerdo de desarme desde la caída del Muro,104
Muere un niño de 11 años aplastado por un árbol arrancado por el viento en Usera,501
Jiang Zemin sigue la corriente de Mao,305
Wall Street sufre la mayor caída de su historia al superar la inflación  las previsiones,403
Los nacionalistas catalanes piden sutituir el Día de las FAS por un acto pacifista,104
Piqué asegura que le ha contado a Aznar todo lo que sabe sobre el caso Ercros,303
El Madrid vence al Zaragoza (0-1) con un discutido penalti a cinco minutos del final,502
Rolando juguete roto,502
Franc I príncipe de Sealand,502
La familia de Elián presenta ahora un testigo que afirma que la madre le dijo que su marido la maltrataba,504
La sobreventa de billetes complica el inicio de la Semana Santa a cientos de pasajeros en Barajas,411
"Bolsa: adiós al ""boom""",403
Grave temor en el G-7 a que mañana continúe el derrumbe de los mercados financieros,403
PATERAS/ Dos muertos entre ellos una embarazada y más de 100 detenidos al intentar llegar a Canarias,607
"Fidalgo: ""La oferta de diálogo del Gobierno del PP es sincera""",701
El Atlético a 4 puntos de la permanencia tras empatar 2-2 con el Málaga,502
Moyà vence en Estoril casi dos años después de su último triunfo,502
La guerrilla colombiana libera a un español secuestrado hace más de un año,605
Agarraron a Stevens y le dospararon en la cara frente a mí',201
El FMI obligado a reunirse entre cargas de la policía contra miles de manifestantes,107
Las turbas de Mugabe asesinan a un colono blanco y queman a dos negros,201
LISBOA/ Una española muere en un ataque con gas pimienta en una discoteca,000
"José Bono: ""Me presentaré a la secretaría del PSOE si eso sirve para que se resuelvan los problemas""",305
"María Azcárate: ""El Gobierno de Mugabe es el responsable del asesinato de mi marido David""",201
D'Alema pedirá al Parlamento un voto de confianza tras el gran avance de Belusconi,305
Telefónica se retira de la subasta del móvil UMTS del Reino Unido,411
Un avión de Iberia traía en su fuselaje 45 kilos de cocaína de Colombia,605
Las Bolsas europeas resisten y Wall Street recupera las pérdidas del 'viernes negro',403
El FMI asedido por la guerrilla urbana,107
Detenida una etarra sospechosa de haber intervenido en el primer asesinato tras la tregua,605
DINAMARCA/ El Rey de Suecia pide perdón tras ser denunciado por exceso de velocidad,302
Las imágenes provocadoras del surrealismo,502
FUTBOL/ Barça y Valencia clasifican en la Liga de Campeones y aseguran que habrá un finalista español,502
La ONU condena la violación de los derechos humanos en Cuba pero evita toda mención a China,107
"El Nasdaq sube más de un 7% y supera el nivel de antes del ""viernes negro""",403
"Ian Smith: ""Mugabe es un animal herido hay que desembarazarse de él""",201
El urgente blanqueo de 'dinero negro' dispara el precio de la vivienda,411
Mugabe declara a los colonos blancos 'enemigos de Zimbabue',201
La gestora del PSOE despide al cajero de Ferraz por llevarse dinero,305
ENIGMA HISTÓRICO/ El ADN prueba que el niño enterrado en el Temple era Luis XVII,502
Arzalluz acusa a PP y PSOE de preparar la 'desestabilización' de Ibarretxe si ETA mata otra vez,605
El Real Madrid vence 2-3 al Manchester tras una gran exhibición de fútbol,502
Un tribunal ordena que Elián González permanezca de momento en EEUU,504
El euro marca un nuevo mínimo histórico ante el dólar que llega a las 176 pesetas,404
Madrid y Londres acuerdan dejar a Gibraltar sin personalidad propia en la UE,108
Primera víctima mortal en Francia de la alianza entre etarras y bretones,605
El Reportaje de la Historia,502
METROPOLI,502
Crece la protesta por la pretensión de Telefónica de utilizar los datos de quienes no se lo prohiban,201
Ocho horas en Grozni sin ver un solo edificio entero,104
El centroizquierda propone a Amato como nuevo primer ministro italiano,305
"Jarrai y ""Gazteriak"" celebran su unificación con una gran acampada",605
TRAFICO/ 114 kilómetros de retenciones en las salidas de Madrid hacia la costa,411
La violencia callejera marca el Aberri Eguna que hoy celebran conjuntamente municipios nacionalistas,605
El hombre más rico de España,404
"Cuidado con el ""Gran Hermano""",502
Los turistas del opio,605
Elián entregado a su padre tras ser arrancado de Miami por la fuerza,504
SEVILLA / Ayuntamiento y policía polemizan sobre las causas de las avalanchas de la 'madrugá',605
El Barcelona desafía a la Federación y anuncia que no jugará hoy contra el Atlético,502
El padre de Elián se niega ahora a que los familiares de Miami puedan visitar al niño,504
El rey de Jordania visita Israel por primera vez para normalizar las relaciones entre ambos,107
"Alvaro Cunhal: ""Tengo 86 años y sigo luchando el marxismo leninismo sigue vigente""",305
TRAFICO/ Kilométricas retenciones en los trayectos hacia Madrid en la operación retorno,411
Arzalluz reprocha a ETA que esté retrasando la independencia vasca,302
El Barça salta al campo con diez saluda al árbitro y se vuelve al vestuario sin jugar,502
El Gobierno abre expediente sancionador a la alianza entre BBVA y Telefónica,403
El asesino de Aitor Zabaleta condenado a 17 años de cárcel,605
BOLSA/ Microsoft se desploma por los rumores de que el Gobierno de Clinton ordenará su segregación,403
Chaves reclama a las tabaqueras por el daño causado en Andalucía,504
Barenboim inicia su gran temporada musical en España,502
COPA/ La Casa Real desmiente al Barça y el club dice que habló con Urdangarin,502
"La Audiencia notificará hoy fuertes condenas por el ""caso Lasa y Zabala""",303
"Aznar acelera la aplicación de su programa y acusa al PNV de ""deslealtad histórica""",305
ETA envía otro paquete bomba a un periodista,605
La caída del euro sitúa el dólar a 181 pesetas su precio máximo desde 1985,404
EXCLUSIVA/ Las fotos inéditas que Belloch ordenó destruir,605
El jefe de Intxaurrondo y el gobernador de Guipúzcoa condenados a 71 años por asesinato,605
TELEFÓNICA/ La UE reclama que bajen las llamadas locales aunque suba la cuota del abono,411
"El PSOE asegura que la absolución de pertenencia a banda armada prueba que sus gobiernos ""ni propiciaron ni asumieron"" las acciones ilegales",303
Aznar mantiene en vilo a sus ministros tras ser investido con 202 votos,303
Cae la Monarquía en Roma,502
FUTBOL/ La Federación confirma la eliminación del Barça y lo excluye de la próxima Copa,502
El BCE sube el precio del dinero pero no logra parar la caída del euro,404
Aznar premia a los más centristas y reparte poder entre Rajoy Rato y Piqué,305
800000 chinos levantan la Gran Muralla,502
El dramaturgo Buero Vallejo muere en Madrid a los 83 años,000
"Alvarez Cascos en su toma de posesión: ""Es la primera vez en democracia que un vicepresidente no sale por la puerta falsa""",305
Once detenidos por un fraude de 2500 millones de pesetas a Hacienda en Cataluña,303
Villalonga negocia la fusión de Telefónica con la KPN holandesa,411
"Birulés ""tendrá que inhibirse"" en los asuntos que afecten a Retevisión",411
JUSTICIA/ El Gobierno de EEUU pide formalmente al juez que divida Microsoft en dos empresas,411
